"time","sds.I[1]","i_iss.to_SDS[1]","o_iss.to_SDS[1]","tep_fep.to_SDS[1]","tes.to_O_ISS[1]","tes.to_O_ISS[2]","tes.to_O_ISS[3]","wds.outflow[1]","wds.outflow[2]","wds.outflow[3]","wds.to_O_ISS[1]","wds.to_O_ISS[2]","wds.to_O_ISS[3]"
60.00000000700047,1335.158360821291,140.8971080048675,0,1.040340207523859,6.470447760496488,0,0,0,0,0,0,0,0
60.00000000700047,1335.158360821291,140.8971080048675,0,1.040340207523859,6.470447760496488,0,0,0,0,0,0,0,0
69.00000001410069,1057.230154791125,150.2924018912548,0,155.2945172718978,7.564732780645889,0,0,0,0,0,0,0,0
69.00000001410069,1057.230154791125,150.2924018912548,0,155.2945172718978,7.564732780645889,0,0,0,0,0,0,0,0
70,1246.950340078221,140.8971854612427,0,1.040353336742336,7.650902745450184,0,0,0,0,0,0,0,0
70.00000000800036,1246.950341213707,140.8971852763182,0,1.040353288082028,7.650902745998747,0,0,0,0,0,0,0,0
70.00000000800036,1246.950341213707,140.8971852763182,0,1.040353288082028,7.650902745998747,0,0,0,0,0,0,0,0
76.57106205670735,1009.36804816743,146.156873986877,0,155.2945144047018,8.104013798549978,0,0,0,0,0,0,0,0
76.57106205670735,1009.36804816743,146.156873986877,1.58349167143666e-09,155.2945144047018,8.104013798549978,0,0,0,0,0,0,0,0
79.00000001610155,969.9492760677572,150.2922587675234,0.7484927643028818,155.2945172567183,8.266333466338633,0,0,0,0,0,0,0,0
79.00000001610155,969.9492760677572,150.2922587675234,0.7484927643028818,155.2945172567183,8.266333466338633,0,0,0,0,0,0,0,0
80,1160.564717508842,140.897068920112,1.039431155744198,1.040293830203026,8.314987825303094,0,0,0,0,0,0,0,0
80.00000000900093,1160.564718795697,140.8970687120602,1.039431158316334,1.040293775460294,8.314987825593422,0,0,0,0,0,0,0,0
80.00000000900093,1160.564718795697,140.8970687120602,1.039431158316334,1.040293775460294,8.314987825593422,0,0,0,0,0,0,0,0
89.00000001810236,902.4178298606522,150.292389654383,3.239053914183935,155.2945172912246,8.680888369329505,0,0,0,0,0,0,0,0
89.00000001810236,902.4178298606522,150.292389654383,3.239053914183935,155.2945172912246,8.680888369329505,0,0,0,0,0,0,0,0
90,1095.481161333771,140.8971693951158,3.444000066178751,1.04020494360955,8.709346727703991,0,0,0,0,0,0,0,0
90.00000001000063,1095.481162787607,140.8971691639559,3.44400006819046,1.040204882784211,8.709346727830477,0,0,0,0,0,0,0,0
90.00000001000063,1095.481162787607,140.8971691639559,3.44400006819046,1.040204882784211,8.709346727830477,0,0,0,0,0,0,0,0
99.00000002010113,855.8671462292331,150.2925271109175,4.985184978400997,155.2945172181728,8.937177562283482,0,0,0,0,0,0,0,0
99.00000002010113,855.8671462292331,150.2925271109175,4.985184978400997,155.2945172181728,8.937177562283482,0,0,0,0,0,0,0,0
100,1050.646072368576,140.8972780688593,5.12856210954961,1.040156001329762,8.954105645127537,0,0,0,0,0,0,0,0
100.0000000110002,1050.646073986259,140.8972778145945,5.128562111096662,1.040155934428359,8.954105645143171,0,0,0,0,0,0,0,0
100.0000000110002,1050.646073986259,140.8972778145945,5.128562111096662,1.040155934428359,8.954105645143171,0,0,0,0,0,0,0,0
109.0000000221014,823.9808581828886,150.292451358303,6.201904307849379,155.294518124085,9.101120672035075,0,0,0,0,0,0,0,0
109.0000000221014,823.9808581828886,150.292451358303,6.201904307849379,155.294518124085,9.101120672035075,0,0,0,0,0,0,0,0
110,1019.954779556495,140.8972183318834,6.301833757007483,1.040150359394891,9.111115751260517,0,0,0,0,0,0,0,0
110.0000000120012,1019.954781335469,140.897218054481,6.301833758183059,1.040150286415678,9.111115751196378,0,0,0,0,0,0,0,0
110.0000000120012,1019.954781335469,140.897218054481,6.301833758183059,1.040150286415678,9.111115751196378,0,0,0,0,0,0,0,0
119.0000000241017,802.2920063698081,150.2924804353325,7.046508742020609,155.2945163520485,9.208539183339928,0,0,0,0,0,0,0,0
119.0000000241017,802.2920063698081,150.2924804353325,7.046508742020609,155.2945163520485,9.208539183339928,0,0,0,0,0,0,0,0
